"","game_date_x","game_pk","velocity","spin_rate","release_extension","api_break_z_with_gravity","pitcher_run_exp","woba","xwoba","launch_speed","hardhit_percent","barrels_per_pa_percent","home_team","away_team","home_runs","away_runs","park_factor"
"572","2024-04-19",744872,89,2386,6.23,2.24331,0.268,0.276,0.261,88.8,33.3333333333333,9.09090909090909,"Washington Nationals","Houston Astros",3,5,99
"573","2024-04-19",745189,90.3,2368,6.81,2.07041,3.588,0.209,0.327,89.4,45.8333333333333,4.8780487804878,"St. Louis Cardinals","Milwaukee Brewers",1,2,98
"574","2024-04-19",745189,89,2264,6.73,2.1946,2.421,0.236,0.238,86.2,33.3333333333333,0,"St. Louis Cardinals","Milwaukee Brewers",1,2,98
"575","2024-04-19",745758,89,2566,6.09,2.68921,-1.065,0.379,0.392,90.3,42.8571428571428,7.89473684210526,"New York Yankees","Tampa Bay Rays",5,3,101
"576","2024-04-19",745758,84.4,2144,6.37,2.57315,0.708,0.247,0.321,91.6,39.1304347826087,5.88235294117647,"New York Yankees","Tampa Bay Rays",5,3,101
"577","2024-04-19",745430,84.9,1875,6.4,2.7764,-1.883,0.342,0.279,82.1,21.4285714285714,7.89473684210526,"San Diego Padres","Toronto Blue Jays",1,5,99
"578","2024-04-19",745430,89.1,2351,6.69,2.37211,2.549,0.216,0.385,88.8,38.8888888888889,14.7058823529412,"San Diego Padres","Toronto Blue Jays",1,5,99
"579","2024-04-19",745518,89.4,2279,6.4,2.35449,-6.342,0.465,0.394,85.5,39.3939393939394,11.9047619047619,"Pittsburgh Pirates","Boston Red Sox",1,8,104
"580","2024-04-19",745518,88.1,2031,6.16,2.66118,3.227,0.176,0.228,81.9,36.3636363636364,0,"Pittsburgh Pirates","Boston Red Sox",1,8,104
"581","2024-04-19",746325,88.4,2333,6.13,2.43374,0.593,0.31,0.357,92.1,57.6923076923077,5.12820512820513,"Kansas City Royals","Baltimore Orioles",9,4,106
"582","2024-04-19",746325,88.6,2216,6.2,2.31543,-3.113,0.372,0.378,91.4,39.2857142857143,10.8108108108108,"Kansas City Royals","Baltimore Orioles",9,4,106
"583","2024-04-19",747136,88.4,2363,6.51,2.21349,-3.397,0.383,0.527,93.8,52.1739130434783,20,"Atlanta Braves","Texas Rangers",8,3,97
"584","2024-04-19",747136,87.3,2380,6.31,2.82364,3.067,0.221,0.217,81.4,29.1666666666667,2.94117647058824,"Atlanta Braves","Texas Rangers",8,3,97
"585","2024-04-19",745922,88.9,NA,6.66,2.32483,-0.826,0.334,0.245,85.1,36,2.7027027027027,"Minnesota Twins","Detroit Tigers",4,5,103
"586","2024-04-19",745922,87.4,NA,6.71,2.63734,1.788,0.226,0.288,92.5,40,5.88235294117647,"Minnesota Twins","Detroit Tigers",4,5,103
"587","2024-04-19",746892,87.4,2187,6.58,2.58692,-2.655,0.391,0.382,89.7,52.1739130434783,5.26315789473684,"Chicago Cubs","Miami Marlins",8,3,87
"588","2024-04-19",746892,88,2468,6.38,2.49197,2.183,0.215,0.216,86.3,24,2.85714285714286,"Chicago Cubs","Miami Marlins",8,3,87
"589","2024-04-19",745592,90.1,2320,6.76,1.94915,-0.881,0.357,0.297,93.3,47.8260869565217,9.375,"Philadelphia Phillies","Chicago White Sox",7,0,101
"590","2024-04-19",745592,88.3,2532,6.16,2.49378,5.188,0.12,0.211,87.2,23.8095238095238,3.125,"Philadelphia Phillies","Chicago White Sox",7,0,101
"591","2024-04-19",746650,86.7,2135,6.65,2.32187,1.484,0.288,0.309,89.1,36.3636363636364,5.71428571428571,"Cleveland Guardians","Oakland Athletics",10,2,105
"592","2024-04-19",746650,90.1,2403,6.7,2.34968,-3.205,0.383,0.321,90.2,48.2758620689655,2.77777777777778,"Cleveland Guardians","Oakland Athletics",10,2,105
"593","2024-04-19",746729,85,2109,6.14,2.15385,-1.284,0.331,0.435,87.4,44,11.4285714285714,"Cincinnati Reds","Los Angeles Angels",7,1,107
"594","2024-04-19",746729,88.9,2391,6.13,2.32684,1.733,0.224,0.283,88.7,50,2.94117647058824,"Cincinnati Reds","Los Angeles Angels",7,1,107
"595","2024-04-20",746324,89.6,2246,6.29,2.20399,-3.001,0.39,0.361,88.1,42.4242424242424,8.88888888888889,"Kansas City Royals","Baltimore Orioles",7,9,106
"596","2024-04-20",746324,89.8,2494,6.42,2.45635,0.361,0.311,0.366,89.5,37.9310344827586,5,"Kansas City Royals","Baltimore Orioles",7,9,106
"597","2024-04-20",746570,89.4,NA,6.25,2.23455,-4.011,0.431,0.382,89.4,44.4444444444444,2.22222222222222,"Colorado Rockies","Seattle Mariners",0,7,108
"598","2024-04-20",746570,90.5,NA,5.57,2.28339,5.1,0.138,0.183,85.2,31.578947368421,0,"Colorado Rockies","Seattle Mariners",0,7,108
"599","2024-04-20",746156,90.5,2231,6.16,2.24727,-0.064,0.327,0.356,94.2,66.6666666666667,2.27272727272727,"Los Angeles Dodgers","New York Mets",4,6,97
"600","2024-04-20",746156,89.7,2163,6.4,2.20704,-2.025,0.363,0.39,90.3,46.6666666666667,6.97674418604651,"Los Angeles Dodgers","New York Mets",4,6,97
"601","2024-04-20",745590,87.6,2368,6.13,2.56795,-3.986,0.404,0.34,87.8,30,2.38095238095238,"Philadelphia Phillies","Chicago White Sox",9,5,101
"602","2024-04-20",745590,91.6,2279,6.94,1.90675,0.653,0.288,0.256,83.8,16,0,"Philadelphia Phillies","Chicago White Sox",9,5,101
"603","2024-04-20",745190,88.1,2161,6.48,2.40023,-7.071,0.489,0.42,90.1,59.4594594594595,8.51063829787234,"St. Louis Cardinals","Milwaukee Brewers",5,12,98
"604","2024-04-20",745190,89.1,2080,6.7,2.36604,0.709,0.285,0.372,87.9,41.6666666666667,2.5,"St. Louis Cardinals","Milwaukee Brewers",5,12,98
"605","2024-04-20",745354,88.4,2278,6.69,2.52418,-4.94,0.456,0.347,89,48.3870967741936,7.5,"San Francisco Giants","Arizona Diamondbacks",7,3,97
"606","2024-04-20",745354,88.6,2254,6.41,2.54702,2.114,0.238,0.188,87.1,40,2.85714285714286,"San Francisco Giants","Arizona Diamondbacks",7,3,97
"607","2024-04-20",746726,86.6,2256,6.1,2.48031,-1.976,0.394,0.329,87.5,33.3333333333333,2.56410256410256,"Cincinnati Reds","Los Angeles Angels",7,5,107
"608","2024-04-20",746726,91.2,2457,5.81,2.01238,1.674,0.264,0.253,85.9,29.6296296296296,2.7027027027027,"Cincinnati Reds","Los Angeles Angels",7,5,107
"609","2024-04-20",746893,90.6,2338,5.83,2.17596,2.174,0.249,0.323,85,36.3636363636364,8.33333333333333,"Chicago Cubs","Miami Marlins",2,3,87
"610","2024-04-20",746893,89.9,2049,6.58,1.99669,0.108,0.328,0.338,91.9,28.5714285714286,7.5,"Chicago Cubs","Miami Marlins",2,3,87
"611","2024-04-20",744865,88.3,2023,6.68,2.23584,1.808,0.261,0.274,92.5,48.3870967741936,2.56410256410256,"Washington Nationals","Houston Astros",5,4,99
"612","2024-04-20",744865,89.3,2104,6.68,2.1268,-0.694,0.324,0.305,84.5,38.4615384615385,2.38095238095238,"Washington Nationals","Houston Astros",5,4,99
"613","2024-04-20",745760,90.1,2281,5.95,1.94739,3.43,0.225,0.188,89.1,39.1304347826087,0,"New York Yankees","Tampa Bay Rays",0,2,101
"614","2024-04-20",745760,86.2,2427,6.68,2.86152,5.348,0.135,0.21,88,33.3333333333333,5.88235294117647,"New York Yankees","Tampa Bay Rays",0,2,101
"615","2024-04-20",745515,88.2,2209,6.23,2.11451,0.734,0.321,0.298,88,29.1666666666667,5.55555555555556,"Pittsburgh Pirates","Boston Red Sox",2,4,104
"616","2024-04-20",745515,90.3,2417,6.53,2.15053,-0.448,0.309,0.356,86.3,36,7.5,"Pittsburgh Pirates","Boston Red Sox",2,4,104
"617","2024-04-20",746651,87.4,2095,6.55,2.28164,-1.263,0.328,0.306,92.8,57.1428571428571,8.10810810810811,"Cleveland Guardians","Oakland Athletics",6,3,105
"618","2024-04-20",746651,87,2208,5.96,2.77589,-2.652,0.413,0.366,89.2,37.9310344827586,10.5263157894737,"Cleveland Guardians","Oakland Athletics",6,3,105
"619","2024-04-20",747135,89.5,2051,6.48,2.45247,-0.91,0.368,0.439,90.6,42.1052631578947,7.89473684210526,"Atlanta Braves","Texas Rangers",5,2,97
"620","2024-04-20",747135,88.3,2512,6.32,2.69826,4.146,0.181,0.248,84.8,26.0869565217391,5.88235294117647,"Atlanta Braves","Texas Rangers",5,2,97
"621","2024-04-20",745921,86.7,2333,6.74,2.52102,2.173,0.216,0.224,91.8,36.3636363636364,0,"Minnesota Twins","Detroit Tigers",4,3,103
"622","2024-04-20",745921,88.6,2369,6.01,2.50784,0.077,0.29,0.269,84.2,16,2.77777777777778,"Minnesota Twins","Detroit Tigers",4,3,103
"623","2024-04-20",746891,90.9,2210,6.13,2.19275,-0.466,0.33,0.378,91,28.5714285714286,6.25,"Chicago Cubs","Miami Marlins",5,3,87
"624","2024-04-20",746891,88.1,2088,6.32,2.02563,1.451,0.246,0.324,94.5,53.8461538461538,8.57142857142857,"Chicago Cubs","Miami Marlins",5,3,87
"625","2024-04-20",745431,90.3,2382,6.3,1.95101,-0.076,0.299,0.366,90.1,53.3333333333333,5.55555555555556,"San Diego Padres","Toronto Blue Jays",2,5,99
"626","2024-04-20",745431,89.6,2139,6.56,2.25489,1.052,0.285,0.313,90.7,53.5714285714286,7.69230769230769,"San Diego Padres","Toronto Blue Jays",2,5,99
"627","2024-04-21",745920,88.3,2268,6.47,2.38646,-0.738,0.324,0.362,95.7,58.3333333333333,10,"Minnesota Twins","Detroit Tigers",1,6,103
"628","2024-04-21",745920,89,2123,6.8,2.33962,1.37,0.283,0.257,86.8,35.7142857142857,0,"Minnesota Twins","Detroit Tigers",1,6,103
"629","2024-04-21",745514,89.2,2149,6.12,2.11045,-0.508,0.32,0.313,87.8,33.3333333333333,2.27272727272727,"Pittsburgh Pirates","Boston Red Sox",1,6,104
"630","2024-04-21",745514,88.4,2225,6.27,2.44864,2.759,0.219,0.34,88.4,51.8518518518518,6.06060606060606,"Pittsburgh Pirates","Boston Red Sox",1,6,104
"631","2024-04-21",746568,88.5,1981,6.34,2.47071,1.821,0.236,0.256,91.4,37.5,2.5,"Colorado Rockies","Seattle Mariners",2,1,108
"632","2024-04-21",746568,89.8,2214,6.4,2.36799,0.596,0.308,0.309,89.9,40,7.69230769230769,"Colorado Rockies","Seattle Mariners",2,1,108
"633","2024-04-21",744866,89.5,2142,6.36,2.30179,-1.72,0.377,0.299,81.7,29.1666666666667,0,"Washington Nationals","Houston Astros",6,0,99
"634","2024-04-21",744866,87.2,1925,6.75,2.33082,5.35,0.114,0.262,88,40.9090909090909,6.45161290322581,"Washington Nationals","Houston Astros",6,0,99
"635","2024-04-21",745759,91.4,2245,6.45,1.86754,2.316,0.226,0.23,85.9,33.3333333333333,0,"New York Yankees","Tampa Bay Rays",5,4,101
"636","2024-04-21",745759,85.9,2532,5.97,2.7769,0.497,0.3,0.331,86.9,41.6666666666667,5.26315789473684,"New York Yankees","Tampa Bay Rays",5,4,101
"637","2024-04-21",745353,90.2,1882,6.39,2.43139,0.917,0.292,0.339,85.6,30,2.63157894736842,"San Francisco Giants","Arizona Diamondbacks",3,5,97
"638","2024-04-21",745353,89.3,2240,6.51,2.38096,1.049,0.248,0.32,88.1,44.4444444444444,2.94117647058824,"San Francisco Giants","Arizona Diamondbacks",3,5,97
"639","2024-04-21",745588,90.1,2317,6.46,1.87804,-2.291,0.375,0.359,89.9,39.2857142857143,4.8780487804878,"Philadelphia Phillies","Chicago White Sox",8,2,101
"640","2024-04-21",745588,86.2,2294,6.68,2.69306,2.929,0.201,0.224,86,22.7272727272727,3.125,"Philadelphia Phillies","Chicago White Sox",8,2,101
"641","2024-04-21",746154,89,2088,6.3,2.4629,-3.911,0.433,0.392,91.5,29.6296296296296,10,"Los Angeles Dodgers","New York Mets",10,0,97
"642","2024-04-21",746154,91.6,2567,7.21,2.24574,4.298,0.193,0.205,90.6,40.9090909090909,0,"Los Angeles Dodgers","New York Mets",10,0,97
"643","2024-04-21",746727,87.4,2318,6.71,2.09363,2.628,0.243,0.304,85.6,36,0,"Cincinnati Reds","Los Angeles Angels",3,0,107
"644","2024-04-21",746727,92.4,2184,6.33,2.408,0.298,0.272,0.306,81.9,31.578947368421,6.06060606060606,"Cincinnati Reds","Los Angeles Angels",3,0,107
"645","2024-04-21",746572,90.2,2164,6.13,2.08044,-2.615,0.361,0.249,89.2,38.7096774193548,4.65116279069767,"Colorado Rockies","Seattle Mariners",2,10,108
"646","2024-04-21",746572,89.6,2290,6.39,2.38069,2.676,0.212,0.271,83.5,29.6296296296296,2.85714285714286,"Colorado Rockies","Seattle Mariners",2,10,108
"647","2024-04-21",745434,86.9,2269,6.37,2.75525,-1.695,0.352,0.415,87.9,36.3636363636364,5.12820512820513,"San Diego Padres","Toronto Blue Jays",6,3,99
"648","2024-04-21",745434,87.6,2698,6.11,2.74274,-0.043,0.281,0.271,88.7,38.4615384615385,12.9032258064516,"San Diego Padres","Toronto Blue Jays",6,3,99
"649","2024-04-21",746316,88,2375,5.94,2.57255,-1.941,0.407,0.441,92.3,48.4848484848485,12.5,"Kansas City Royals","Baltimore Orioles",0,5,106
"650","2024-04-21",746316,85.8,2089,6.16,2.65479,3.966,0.19,0.31,89.7,46.1538461538462,2.85714285714286,"Kansas City Royals","Baltimore Orioles",0,5,106
"651","2024-04-21",746894,90.2,2159,6.52,2.37473,0.987,0.272,0.279,85.1,32,5.12820512820513,"Chicago Cubs","Miami Marlins",3,6,87
"652","2024-04-21",746894,85.9,2294,5.91,2.63043,0.104,0.333,0.293,87.1,32.1428571428571,2.56410256410256,"Chicago Cubs","Miami Marlins",3,6,87
"653","2024-04-21",745192,88,2138,6.83,2.49041,3.755,0.19,0.316,91.4,39.1304347826087,5.71428571428571,"St. Louis Cardinals","Milwaukee Brewers",0,2,98
"654","2024-04-21",745192,88.1,2537,6.5,2.77293,3.416,0.207,0.214,85.7,21.0526315789474,0,"St. Louis Cardinals","Milwaukee Brewers",0,2,98
"655","2024-04-21",746652,88.8,2303,6.8,2.10359,0.657,0.266,0.264,90.8,45.4545454545455,5.26315789473684,"Cleveland Guardians","Oakland Athletics",6,2,105
"656","2024-04-21",746652,86.9,2103,6.06,2.36424,-0.262,0.334,0.337,89.5,39.1304347826087,2.85714285714286,"Cleveland Guardians","Oakland Athletics",6,2,105
"657","2024-04-21",747133,90.7,2372,6.21,2.12168,2.371,0.212,0.307,84.9,29.1666666666667,5.55555555555556,"Atlanta Braves","Texas Rangers",4,6,97
"658","2024-04-21",747133,86.3,2092,6.27,2.15948,-0.734,0.386,0.368,85.4,34.4827586206897,10.8108108108108,"Atlanta Braves","Texas Rangers",4,6,97
"659","2024-04-22",746319,87.5,2308,6.76,2.57264,0.832,0.307,0.373,83.3,37.5,5.4054054054054,"Kansas City Royals","Toronto Blue Jays",3,5,106
"660","2024-04-22",746319,90.1,2266,6.92,2.11737,-0.332,0.3,0.341,94.4,60.7142857142857,11.4285714285714,"Kansas City Royals","Toronto Blue Jays",3,5,106
"661","2024-04-22",746242,91,2176,6.57,1.93561,-0.099,0.326,0.345,91.7,41.6666666666667,5.4054054054054,"Los Angeles Angels","Baltimore Orioles",2,4,101
"662","2024-04-22",746242,87.4,2161,6.01,2.36705,-1.162,0.318,0.279,89.2,34.6153846153846,8.33333333333333,"Los Angeles Angels","Baltimore Orioles",2,4,101
"663","2024-04-22",745519,93.3,2443,6.73,1.81728,2.2,0.254,0.318,89.5,45.4545454545455,2.7027027027027,"Pittsburgh Pirates","Milwaukee Brewers",4,2,104
"664","2024-04-22",745519,90.6,2048,6.7,2.29336,-0.514,0.34,0.32,85.9,45.8333333333333,8.82352941176471,"Pittsburgh Pirates","Milwaukee Brewers",4,2,104
"665","2024-04-22",747134,90.2,2245,6,2.30821,0.306,0.325,0.282,87.8,32.1428571428571,2.7027027027027,"Atlanta Braves","Miami Marlins",3,0,97
"666","2024-04-22",747134,87.5,2214,5.91,2.33761,2.46,0.247,0.313,91.3,48,3.03030303030303,"Atlanta Braves","Miami Marlins",3,0,97
"667","2024-04-22",745757,90.2,2181,6.05,2.13472,1.872,0.267,0.288,87,47.6190476190476,2.77777777777778,"New York Yankees","Oakland Athletics",0,2,101
"668","2024-04-22",745757,88.6,2129,6.57,2.3845,4.506,0.134,0.192,86.7,35.2941176470588,3.33333333333333,"New York Yankees","Oakland Athletics",0,2,101
"669","2024-04-22",745191,90.7,2470,6.49,2.08832,0.201,0.313,0.238,89.1,20.8333333333333,0,"St. Louis Cardinals","Arizona Diamondbacks",5,3,98
"670","2024-04-22",745191,89.1,2251,6.62,2.29185,0.115,0.341,0.392,90.8,37.5,6.06060606060606,"St. Louis Cardinals","Arizona Diamondbacks",5,3,98
"671","2024-04-22",745916,88.9,2105,6.84,2.17182,3.201,0.215,0.224,92.3,43.4782608695652,2.77777777777778,"Minnesota Twins","Chicago White Sox",7,0,103
"672","2024-04-22",745916,88.5,2189,6.37,2.56877,-1.763,0.382,0.37,93.3,50,8.33333333333333,"Minnesota Twins","Chicago White Sox",7,0,103
"673","2024-04-22",746565,86.8,2197,6.67,2.41804,0.217,0.311,0.328,90.8,48.2758620689655,0,"Colorado Rockies","San Diego Padres",1,3,108
"674","2024-04-22",746565,90.7,2641,6.18,2.39114,3.843,0.16,0.193,92.2,38.8888888888889,10.3448275862069,"Colorado Rockies","San Diego Padres",1,3,108
"675","2024-04-22",745351,88.5,1966,6.58,2.16336,0.121,0.319,0.352,88.9,39.1304347826087,2.85714285714286,"San Francisco Giants","New York Mets",5,2,97
"676","2024-04-22",745351,91.4,2046,6.27,2.31554,3.204,0.184,0.291,89.5,36.3636363636364,3.125,"San Francisco Giants","New York Mets",5,2,97
"677","2024-04-22",745107,91.5,2149,6.44,1.81104,2.819,0.242,0.285,91.2,50,2.94117647058824,"Tampa Bay Rays","Detroit Tigers",1,7,100
"678","2024-04-22",745107,87.4,1937,6.33,2.39407,-1.707,0.356,0.32,91.3,50,5,"Tampa Bay Rays","Detroit Tigers",1,7,100
"679","2024-04-22",746723,92.7,2348,6.46,1.74822,-0.915,0.333,0.306,91.6,48.2758620689655,5.12820512820513,"Cincinnati Reds","Philadelphia Phillies",0,7,107
"680","2024-04-22",746723,85.7,2033,6.33,2.898,5.128,0.088,0.181,80.9,27.7777777777778,0,"Cincinnati Reds","Philadelphia Phillies",0,7,107
"681","2024-04-23",745193,88.5,2012,6.77,2.43555,-5.44,0.472,0.394,89.8,35.4838709677419,13.0434782608696,"St. Louis Cardinals","Arizona Diamondbacks",1,14,98
"682","2024-04-23",745193,86.2,2016,6.49,2.67,2.268,0.255,0.34,87.4,33.3333333333333,5.71428571428571,"St. Louis Cardinals","Arizona Diamondbacks",1,14,98
"683","2024-04-23",744863,90,2209,6.73,2.1316,0.959,0.294,0.355,87.9,40,2.63157894736842,"Washington Nationals","Los Angeles Dodgers",1,4,99
"684","2024-04-23",744863,90.3,2036,6.79,2.00704,-0.1,0.341,0.382,89.1,48.3870967741936,7.31707317073171,"Washington Nationals","Los Angeles Dodgers",1,4,99
"685","2024-04-23",746888,86.5,2236,6.37,2.63059,-1.994,0.389,0.403,90.8,42.1052631578947,10.8108108108108,"Chicago Cubs","Houston Astros",7,2,87
"686","2024-04-23",746888,87.9,2086,6.38,2.20835,1.546,0.232,0.255,88.9,46.4285714285714,2.94117647058824,"Chicago Cubs","Houston Astros",7,2,87
"687","2024-04-23",745026,87.5,2261,6.63,2.52315,-0.789,0.328,0.371,95.7,61.9047619047619,5.55555555555556,"Texas Rangers","Seattle Mariners",0,4,93
"688","2024-04-23",745026,92.2,2045,7.38,1.8874,3.932,0.186,0.274,90.5,45,3.03030303030303,"Texas Rangers","Seattle Mariners",0,4,93
"689","2024-04-23",746246,88.7,2189,6.24,2.42945,0.727,0.281,0.314,91.6,41.6666666666667,2.63157894736842,"Los Angeles Angels","Baltimore Orioles",7,4,101
"690","2024-04-23",746246,89.1,2186,7,2.19871,-2.827,0.424,0.416,93.4,55,11.4285714285714,"Los Angeles Angels","Baltimore Orioles",7,4,101
"691","2024-04-23",745917,88.6,2217,6.61,2.14453,0.926,0.309,0.302,87.6,42.8571428571428,2.63157894736842,"Minnesota Twins","Chicago White Sox",6,5,103
"692","2024-04-23",745917,90.2,2124,6.61,2.05616,-2.322,0.36,0.273,87.3,31.8181818181818,5.4054054054054,"Minnesota Twins","Chicago White Sox",6,5,103
"693","2024-04-23",746566,88,2383,6.31,2.58089,-2.261,0.395,0.31,88.1,55.1724137931034,2.4390243902439,"Colorado Rockies","San Diego Padres",7,4,108
"694","2024-04-23",746566,90.6,2303,6.29,2.25933,0.331,0.311,0.313,88.8,44.8275862068966,0,"Colorado Rockies","San Diego Padres",7,4,108
"695","2024-04-23",745754,88.7,2367,6.09,2.62732,0.227,0.285,0.284,92.1,47.6190476190476,8.33333333333333,"New York Yankees","Oakland Athletics",4,3,101
"696","2024-04-23",745754,86.2,2354,6.18,3.00694,1.446,0.273,0.309,87.4,39.1304347826087,6.45161290322581,"New York Yankees","Oakland Athletics",4,3,101
"697","2024-04-23",745102,86.9,2265,6.21,2.65179,0.974,0.229,0.179,82.7,15.3846153846154,2.77777777777778,"Tampa Bay Rays","Detroit Tigers",2,4,100
"698","2024-04-23",745102,88.9,2440,6.84,1.90143,-1.009,0.322,0.408,90.2,42.3076923076923,11.4285714285714,"Tampa Bay Rays","Detroit Tigers",2,4,100
"699","2024-04-23",746722,89.6,2268,6.48,2.40859,-1.903,0.344,0.384,88.9,48.2758620689655,5.12820512820513,"Cincinnati Reds","Philadelphia Phillies",8,1,107
"700","2024-04-23",746722,88.6,2400,6.33,2.05832,1.14,0.267,0.264,86.3,36,0,"Cincinnati Reds","Philadelphia Phillies",8,1,107
"701","2024-04-23",746321,86.9,2118,6.67,2.55465,0.527,0.31,0.364,90.1,39.2857142857143,2.63157894736842,"Kansas City Royals","Toronto Blue Jays",3,2,106
"702","2024-04-23",746321,88.7,2030,6.69,2.12211,0.959,0.269,0.286,85.5,25,3.03030303030303,"Kansas City Royals","Toronto Blue Jays",3,2,106
"703","2024-04-23",746647,85.9,2186,5.91,3.13349,-0.161,0.329,0.334,93.6,58.3333333333333,2.85714285714286,"Cleveland Guardians","Boston Red Sox",4,1,105
"704","2024-04-23",746647,87.6,2126,6.96,2.21566,2.088,0.244,0.238,92.3,55.5555555555556,6.45161290322581,"Cleveland Guardians","Boston Red Sox",4,1,105
"705","2024-04-23",745348,92.1,2199,6.2,1.78492,1.04,0.268,0.25,86.6,20,3.03030303030303,"San Francisco Giants","New York Mets",5,1,97
"706","2024-04-23",745348,87.7,1861,6.72,3.01616,2.375,0.271,0.26,89.2,33.3333333333333,2.77777777777778,"San Francisco Giants","New York Mets",5,1,97
"707","2024-04-23",745516,89.1,2234,6.53,2.15137,1.54,0.281,0.26,89.9,34.7826086956522,3.2258064516129,"Pittsburgh Pirates","Milwaukee Brewers",2,1,104
"708","2024-04-23",745516,90.1,2094,7.25,1.75913,3.459,0.184,0.264,89.5,38.8888888888889,3.125,"Pittsburgh Pirates","Milwaukee Brewers",2,1,104
"709","2024-04-23",747130,89,2190,6.55,2.50867,-1.847,0.347,0.341,91.7,48.2758620689655,7.89473684210526,"Atlanta Braves","Miami Marlins",5,0,97
"710","2024-04-23",747130,87.1,2128,6.57,2.75652,4.89,0.091,0.171,80.6,17.3913043478261,0,"Atlanta Braves","Miami Marlins",5,0,97
"711","2024-04-24",744864,89.7,2303,6.86,2.11897,-6.88,0.487,0.46,94.7,62.5,14.2857142857143,"Washington Nationals","Los Angeles Dodgers",2,11,99
"712","2024-04-24",744864,86.6,2361,6.11,2.32476,2.491,0.194,0.392,92,56.5217391304348,8.82352941176471,"Washington Nationals","Los Angeles Dodgers",2,11,99
"713","2024-04-24",745346,88.3,2088,6.84,2.40906,-1.26,0.318,0.247,90.1,38.0952380952381,2.5,"San Francisco Giants","New York Mets",2,8,97
"714","2024-04-24",745346,88.6,2340,6.37,2.72719,-4.295,0.425,0.402,85.2,36.6666666666667,9.75609756097561,"San Francisco Giants","New York Mets",2,8,97
"715","2024-04-24",746725,90.3,2418,6.34,2.16236,-2.635,0.379,0.378,85.6,42.8571428571428,7.31707317073171,"Cincinnati Reds","Philadelphia Phillies",7,4,107
"716","2024-04-24",746725,88.6,2345,6.39,2.34192,-0.768,0.34,0.323,88.1,28.5714285714286,5,"Cincinnati Reds","Philadelphia Phillies",7,4,107
"717","2024-04-24",746244,86.5,2078,6.14,2.04799,-2.443,0.4,0.422,89.9,44,4.65116279069767,"Los Angeles Angels","Baltimore Orioles",5,6,101
